protein_id	is_secreted	has_sp	sp_prob	cs_pos	signalp_pred	tm_count	topology	diamond_subject	gene_name	diamond_pident	diamond_evalue	source_organism	eggnog_desc	go_terms	kegg_ko	kegg_pathway	cog_category	pfam_domains
TRINITY_DN163692_c0_g1_i11.p1	True	True	1.0	18	SP(Sec/SPI)	0		AWW17125.1	AWW17125.1 carboxylesterase E10 [Subpsaltria yangi	49.8	1.98e-183	Subpsaltria yangi	Carboxylesterase family	GO:0003674,GO:0003824,GO:0004771,GO:0004806,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0005811,GO:0005829,GO:0006066,GO:0006082,GO:0006139,GO:0006163,GO:0006464,GO:0006486,GO:0006629,GO:0006631,GO:0006637,GO:0006638,GO:0006639,GO:0006690,GO:0006692,GO:0006693,GO:0006694,GO:0006695,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006805,GO:0006807,GO:0006810,GO:0006869,GO:0008150,GO:0008152,GO:0008202,GO:0008203,GO:0008610,GO:0009056,GO:0009058,GO:0009059,GO:0009062,GO:0009100,GO:0009101,GO:0009117,GO:0009150,GO:0009259,GO:0009410,GO:0009636,GO:0009888,GO:0009987,GO:0010468,GO:0010876,GO:0010984,GO:0012505,GO:0015850,GO:0015918,GO:0016042,GO:0016043,GO:0016054,GO:0016125,GO:0016126,GO:0016192,GO:0016289,GO:0016290,GO:0016298,GO:0016482,GO:0016787,GO:0016788,GO:0016790,GO:0019216,GO:0019222,GO:0019538,GO:0019626,GO:0019637,GO:0019693,GO:0019752,GO:0022607,GO:0030154,GO:0030301,GO:0030855,GO:0031323,GO:0031974,GO:0032365,GO:0032366,GO:0032367,GO:0032501,GO:0032502,GO:0032787,GO:0033036,GO:0033559,GO:0033865,GO:0033875,GO:0034032,GO:0034377,GO:0034378,GO:0034379,GO:0034641,GO:0034645,GO:0035383,GO:0036211,GO:0042221,GO:0043062,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043413,GO:0043436,GO:0043603,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044282,GO:0044283,GO:0044421,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046165,GO:0046395,GO:0046459,GO:0046461,GO:0046464,GO:0046483,GO:0046486,GO:0046503,GO:0046907,GO:0047617,GO:0047619,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051186,GO:0051234,GO:0051239,GO:0051641,GO:0051649,GO:0051716,GO:0051791,GO:0052689,GO:0055086,GO:0060255,GO:0060429,GO:0065003,GO:0065005,GO:0065007,GO:0070013,GO:0070085,GO:0070887,GO:0071466,GO:0071702,GO:0071704,GO:0071825,GO:0071827,GO:0071840,GO:0072329,GO:0072521,GO:0080090,GO:0090119,GO:0090122,GO:0090207,GO:0090320,GO:0097006,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901568,GO:1901575,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653	ko:K01044,ko:K01049,ko:K01050,ko:K03927,ko:K14999,ko:K15743	ko00564,ko00983,ko01100,ko04725,map00564,map00983,map01100,map04725	G	COesterase(PF00135.35);BD-FAE(PF20434.6)
TRINITY_DN24827_c0_g2_i5.p1	True	True	1.0	18	SP(Sec/SPI)	0		XP_054264478.1	XP_054264478.1 uncharacterized protein LOC12898757	33.7	7.08e-08	Macrosteles quadrilineatus		GO:0002252,GO:0002376,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009615,GO:0043207,GO:0050896,GO:0051607,GO:0051704,GO:0051707,GO:0098542				
TRINITY_DN26034_c0_g1_i1.p1	True	True	1.0	23	SP(Sec/SPI)	0		XP_022781072.1	XP_022781072.1 gamma-interferon-inducible lysosoma	40.0	2.09e-39	Stylophora pistillata	Interferon, gamma-inducible protein 30		ko:K08059	ko04612,map04612	O	GILT(PF03227.23)
TRINITY_DN5151_c0_g1_i23.p1	True	True	1.0	20	SP(Sec/SPI)	1	h	XP_046665148.1	XP_046665148.1 protein goliath-like isoform X6 [Ho	60.2	4.55e-187	Homalodisca vitripennis	ubiquitin-protein transferase activity	GO:0001704,GO:0001707,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005768,GO:0006464,GO:0006807,GO:0007275,GO:0007369,GO:0007498,GO:0008150,GO:0008152,GO:0008219,GO:0008270,GO:0009653,GO:0009790,GO:0009888,GO:0009987,GO:0012501,GO:0012505,GO:0016020,GO:0016021,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0031224,GO:0031410,GO:0031982,GO:0032446,GO:0032501,GO:0032502,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048332,GO:0048598,GO:0048646,GO:0048729,GO:0048856,GO:0061630,GO:0061659,GO:0070647,GO:0071704,GO:0097708,GO:0140096,GO:1901564	ko:K15701		O	zf-RING_2(PF13639.13);PA(PF02225.28);zf-C3HC4(PF00097.32);zf-RING_11(PF17123.12);zf-rbx1(PF12678.14);zf-C3HC4_2(PF13923.13)
TRINITY_DN5822_c1_g1_i2.p1	True	True	1.0	18	SP(Sec/SPI)	0		XP_054276185.1	XP_054276185.1 uncharacterized protein LOC12899525	88.6	7.40e-121	Macrosteles quadrilineatus	FKBP-type peptidyl-prolyl cis-trans isomerase	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005527,GO:0005528,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0006457,GO:0006464,GO:0006807,GO:0006950,GO:0006986,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0010033,GO:0012505,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0023052,GO:0030968,GO:0031974,GO:0033554,GO:0034620,GO:0034976,GO:0035966,GO:0035967,GO:0036211,GO:0036498,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0061077,GO:0065007,GO:0070013,GO:0070887,GO:0071310,GO:0071704,GO:0097159,GO:0140096,GO:1901363,GO:1901564	ko:K09577		O	FKBP_C(PF00254.35);EF-hand_1(PF00036.39);EF-hand_7(PF13499.13);EF-hand_6(PF13405.13)
TRINITY_DN26166_c0_g1_i2.p1	True	True	1.0	27	SP(Sec/SPI)	0		AWK28324.1	AWK28324.1 cuticular protein [Nilaparvata lugens]	44.4	1.26e-14	Nilaparvata lugens	Structural constituent of cuticle	GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856			S	Chitin_bind_4(PF00379.30)
TRINITY_DN15465_c0_g1_i4.p1	True	True	1.0	34	SP(Sec/SPI)	0		XP_046668366.1	XP_046668366.1 matrix metalloproteinase-2 isoform 	80.2	3.71e-237	Homalodisca vitripennis	Hemopexin-like repeats.	GO:0001838,GO:0002009,GO:0002164,GO:0002165,GO:0002168,GO:0003007,GO:0003143,GO:0003144,GO:0005575,GO:0005623,GO:0006950,GO:0007155,GO:0007275,GO:0007399,GO:0007413,GO:0007417,GO:0007419,GO:0007424,GO:0007444,GO:0007503,GO:0007505,GO:0007507,GO:0007552,GO:0007560,GO:0007561,GO:0007591,GO:0008037,GO:0008038,GO:0008150,GO:0009611,GO:0009653,GO:0009790,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0016043,GO:0016331,GO:0022008,GO:0022411,GO:0022610,GO:0030030,GO:0030154,GO:0030182,GO:0030198,GO:0030425,GO:0031099,GO:0031175,GO:0032501,GO:0032502,GO:0034330,GO:0034769,GO:0035001,GO:0035050,GO:0035148,GO:0035150,GO:0035151,GO:0035152,GO:0035159,GO:0035239,GO:0035295,GO:0036477,GO:0040007,GO:0042060,GO:0042246,GO:0042303,GO:0042995,GO:0043005,GO:0043062,GO:0044463,GO:0044464,GO:0045216,GO:0048468,GO:0048513,GO:0048562,GO:0048563,GO:0048568,GO:0048569,GO:0048589,GO:0048598,GO:0048646,GO:0048666,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0050896,GO:0060429,GO:0060541,GO:0060560,GO:0060562,GO:0060612,GO:0061448,GO:0061564,GO:0065007,GO:0065008,GO:0071711,GO:0071840,GO:0072175,GO:0072359,GO:0090066,GO:0097156,GO:0097447,GO:0097458,GO:0106030,GO:0120025,GO:0120036,GO:0120038	ko:K07763,ko:K07994	ko04657,ko04668,ko04912,ko04926,map04657,map04668,map04912,map04926	O	Peptidase_M10(PF00413.31);Hemopexin(PF00045.25);PG_binding_1(PF01471.24)
TRINITY_DN9754_c0_g2_i1.p1	True	True	1.0	19	SP(Sec/SPI)	0		XP_021920247.1	XP_021920247.1 neuroendocrine convertase 2 isoform	91.9	0.0	Zootermopsis nevadensis	Belongs to the peptidase S8 family	GO:0001505,GO:0001956,GO:0002165,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0005788,GO:0006508,GO:0006518,GO:0006807,GO:0006937,GO:0007154,GO:0007267,GO:0007268,GO:0007274,GO:0007275,GO:0007399,GO:0007568,GO:0007610,GO:0007626,GO:0007631,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008340,GO:0008345,GO:0008582,GO:0009605,GO:0009612,GO:0009628,GO:0009791,GO:0009987,GO:0010033,GO:0010243,GO:0010259,GO:0010467,GO:0010646,GO:0010647,GO:0010817,GO:0012505,GO:0014056,GO:0014057,GO:0014070,GO:0016020,GO:0016485,GO:0016486,GO:0016540,GO:0016787,GO:0017171,GO:0019538,GO:0023051,GO:0023052,GO:0023056,GO:0030070,GO:0030141,GO:0030424,GO:0030425,GO:0030536,GO:0030537,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032222,GO:0032224,GO:0032386,GO:0032387,GO:0032501,GO:0032502,GO:0032879,GO:0033500,GO:0034230,GO:0034231,GO:0034641,GO:0034774,GO:0035180,GO:0035187,GO:0035188,GO:0036477,GO:0040008,GO:0040012,GO:0040017,GO:0042221,GO:0042445,GO:0042592,GO:0042995,GO:0043005,GO:0043025,GO:0043058,GO:0043059,GO:0043170,GO:0043204,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043269,GO:0043270,GO:0043603,GO:0043900,GO:0043901,GO:0044057,GO:0044058,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044297,GO:0044421,GO:0044422,GO:0044424,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044877,GO:0045887,GO:0045927,GO:0046662,GO:0046883,GO:0046887,GO:0046928,GO:0048518,GO:0048519,GO:0048520,GO:0048521,GO:0048522,GO:0048580,GO:0048581,GO:0048583,GO:0048584,GO:0048638,GO:0048639,GO:0048731,GO:0048856,GO:0048878,GO:0050789,GO:0050793,GO:0050794,GO:0050795,GO:0050803,GO:0050804,GO:0050806,GO:0050807,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051051,GO:0051093,GO:0051094,GO:0051128,GO:0051130,GO:0051239,GO:0051240,GO:0051241,GO:0051588,GO:0051590,GO:0051604,GO:0051952,GO:0051954,GO:0051960,GO:0051962,GO:0051963,GO:0051965,GO:0060205,GO:0060259,GO:0060341,GO:0060359,GO:0060456,GO:0061062,GO:0061064,GO:0061065,GO:0061067,GO:0061094,GO:0061096,GO:0061837,GO:0065007,GO:0065008,GO:0070011,GO:0070013,GO:0071684,GO:0071704,GO:0071867,GO:0090257,GO:0090325,GO:0090326,GO:0090472,GO:0090474,GO:0097447,GO:0097458,GO:0097708,GO:0098770,GO:0098916,GO:0099177,GO:0099503,GO:0099536,GO:0099537,GO:0120025,GO:0120038,GO:0140096,GO:1900073,GO:1901046,GO:1901142,GO:1901564,GO:1901698,GO:1901700,GO:1902435,GO:1902436,GO:1903530,GO:1903532,GO:1903649,GO:1903650,GO:1903998,GO:1904014,GO:1904396,GO:1904398,GO:1904809,GO:1904810,GO:1905850,GO:1905852,GO:1905909,GO:1905910,GO:1905952,GO:1905954,GO:2000026,GO:2000241,GO:2000242,GO:2000243,GO:2001023,GO:2001025	ko:K01360		O	Peptidase_S8(PF00082.28);P_proprotein(PF01483.28);S8_pro-domain(PF16470.11)
TRINITY_DN8266_c0_g1_i11.p2	True	True	1.0	23	SP(Sec/SPI)	0		XP_054264873.1	XP_054264873.1 antichymotrypsin-2-like isoform X7 	38.5	1.15e-56	Macrosteles quadrilineatus	SERine  Proteinase INhibitors	GO:0000003,GO:0005575,GO:0005576,GO:0005615,GO:0008150,GO:0032501,GO:0032504,GO:0044421	ko:K13963,ko:K20698	ko04624,ko05146,map04624,map05146	V	Serpin(PF00079.26)
TRINITY_DN161_c1_g1_i4.p1	True	True	0.63	7	SP(Sec/SPI)	0		XP_049823895.1	XP_049823895.1 uncharacterized protein LOC10960280	54.7	9.31e-35	Aethina tumida	Worm-specific repeat type 1				T	Dumpy_DPY(PF21164.3)
TRINITY_DN72178_c0_g1_i4.p1	True	True	1.0	18	SP(Sec/SPI)	0		XP_054280089.1	XP_054280089.1 lachesin-like [Macrosteles quadrili	83.8	3.30e-208	Macrosteles quadrilineatus	Immunoglobulin V-set domain	GO:0001894,GO:0002009,GO:0003007,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005911,GO:0005918,GO:0007043,GO:0007155,GO:0007156,GO:0007275,GO:0007424,GO:0007507,GO:0008150,GO:0009653,GO:0009790,GO:0009887,GO:0009888,GO:0009987,GO:0010669,GO:0016043,GO:0016331,GO:0019991,GO:0022607,GO:0022610,GO:0030054,GO:0032501,GO:0032502,GO:0034329,GO:0034330,GO:0035150,GO:0035151,GO:0035152,GO:0035160,GO:0042592,GO:0042802,GO:0042803,GO:0043296,GO:0043297,GO:0044085,GO:0045216,GO:0046983,GO:0048513,GO:0048598,GO:0048729,GO:0048731,GO:0048856,GO:0048871,GO:0060249,GO:0060429,GO:0060541,GO:0061343,GO:0065007,GO:0065008,GO:0070160,GO:0071840,GO:0072359,GO:0090066,GO:0098609,GO:0098742			T	I-set(PF07679.23);Ig_3(PF13927.13);Ig_2(PF13895.13);ig(PF00047.32);V-set(PF07686.24);Ig_VEGFR-1-like_5th(PF22971.3);C2-set_3(PF22705.3);C2-set_2(PF08205.19)
TRINITY_DN179869_c0_g1_i1.p1	True	True	0.99	37	SP(Sec/SPI)	0		KAJ9593318.1	KAJ9593318.1 hypothetical protein L9F63_015138, pa	45.7	6.55e-14	Diploptera punctata			ko:K17914			
TRINITY_DN56238_c0_g1_i1.p1	True	True	1.0	25	SP(Sec/SPI)	0												ApoLp-III(PF07464.17)
TRINITY_DN4840_c0_g2_i2.p1	True	True	1.0	23	SP(Sec/SPI)	0		XP_054263690.1	XP_054263690.1 protein takeout-like [Macrosteles q	40.0	6.15e-53	Macrosteles quadrilineatus	Juvenile hormone binding protein domains in insects.	GO:0005575,GO:0005576,GO:0005615,GO:0007623,GO:0008150,GO:0044421,GO:0048511			S	JHBP(PF06585.18)
TRINITY_DN18921_c0_g1_i5.p1	True	True	1.0	19	SP(Sec/SPI)	0		XP_054256839.1	XP_054256839.1 uncharacterized protein LOC12898188	78.4	1.87e-78	Macrosteles quadrilineatus		GO:0005575,GO:0005911,GO:0005918,GO:0006810,GO:0007043,GO:0007275,GO:0007424,GO:0008150,GO:0009987,GO:0016043,GO:0019991,GO:0022607,GO:0030054,GO:0032501,GO:0032502,GO:0034329,GO:0034330,GO:0035002,GO:0035150,GO:0035151,GO:0035152,GO:0042044,GO:0042045,GO:0043296,GO:0043297,GO:0044085,GO:0045216,GO:0048731,GO:0048856,GO:0051179,GO:0051234,GO:0060541,GO:0065007,GO:0065008,GO:0070160,GO:0070633,GO:0071840,GO:0090066				QVR(PF17064.12)
TRINITY_DN3860_c0_g1_i2.p1	True	True	1.0	25	SP(Sec/SPI)	1	h	XP_046669366.1	XP_046669366.1 plexin domain-containing protein 2-	59.4	1.36e-211	Homalodisca vitripennis	Receptor activity. It is involved in the biological process described with multicellular organismal development	GO:0001525,GO:0001568,GO:0001944,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005911,GO:0005923,GO:0007275,GO:0008150,GO:0009653,GO:0016020,GO:0030054,GO:0030425,GO:0032501,GO:0032502,GO:0032991,GO:0035239,GO:0035295,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0043235,GO:0043296,GO:0044297,GO:0044421,GO:0044424,GO:0044463,GO:0044464,GO:0048514,GO:0048646,GO:0048731,GO:0048856,GO:0070160,GO:0071944,GO:0072358,GO:0072359,GO:0097447,GO:0097458,GO:0120025,GO:0120038			W	
TRINITY_DN25_c3_g1_i4.p1	True	True	1.0	22	SP(Sec/SPI)	0		XP_039289630.1	XP_039289630.1 sphingomyelin phosphodiesterase iso	80.9	0.0	Nilaparvata lugens	Converts sphingomyelin to ceramide	GO:0000323,GO:0001932,GO:0001933,GO:0003674,GO:0003824,GO:0004620,GO:0004767,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005773,GO:0005774,GO:0005775,GO:0005886,GO:0006469,GO:0006629,GO:0006643,GO:0006644,GO:0006664,GO:0006665,GO:0006672,GO:0006684,GO:0006685,GO:0006687,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0008081,GO:0008150,GO:0008152,GO:0008270,GO:0008610,GO:0009056,GO:0009058,GO:0009395,GO:0009410,GO:0009892,GO:0009893,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010243,GO:0010562,GO:0010563,GO:0010604,GO:0010605,GO:0010646,GO:0010648,GO:0010941,GO:0010942,GO:0012505,GO:0014070,GO:0016020,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0019220,GO:0019222,GO:0019637,GO:0023021,GO:0023051,GO:0023052,GO:0023057,GO:0030141,GO:0030148,GO:0030149,GO:0031090,GO:0031323,GO:0031324,GO:0031325,GO:0031399,GO:0031400,GO:0031401,GO:0031410,GO:0031974,GO:0031982,GO:0032268,GO:0032269,GO:0032270,GO:0032501,GO:0032502,GO:0033673,GO:0034641,GO:0035303,GO:0035304,GO:0035306,GO:0035307,GO:0042220,GO:0042221,GO:0042325,GO:0042326,GO:0042493,GO:0042578,GO:0042599,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043086,GO:0043167,GO:0043169,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043279,GO:0043405,GO:0043407,GO:0043408,GO:0043409,GO:0043549,GO:0043603,GO:0043604,GO:0044092,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044271,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045121,GO:0045859,GO:0045936,GO:0045937,GO:0046434,GO:0046466,GO:0046467,GO:0046513,GO:0046872,GO:0046914,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048731,GO:0048856,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051248,GO:0051338,GO:0051348,GO:0051716,GO:0060255,GO:0060359,GO:0061750,GO:0065007,GO:0065009,GO:0070013,GO:0071704,GO:0071900,GO:0071901,GO:0071944,GO:0072347,GO:0080090,GO:0097164,GO:0097708,GO:0098588,GO:0098589,GO:0098805,GO:0098852,GO:0098857,GO:0099503,GO:1901135,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1901700,GO:1902531,GO:1902532,GO:1903509	ko:K12350	ko00600,ko01100,ko04071,ko04142,ko04217,map00600,map01100,map04071,map04142,map04217	I	Metallophos(PF00149.34);ASMase_C(PF19272.5)
TRINITY_DN1814_c0_g2_i8.p1	True	True	1.0	21	SP(Sec/SPI)	0		XP_054264209.1	XP_054264209.1 cell adhesion molecule 2-like [Macr	72.1	1.53e-143	Macrosteles quadrilineatus	Beat protein	GO:0000902,GO:0000904,GO:0006928,GO:0006935,GO:0007155,GO:0007157,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0008037,GO:0008038,GO:0008039,GO:0008045,GO:0008150,GO:0009605,GO:0009653,GO:0009987,GO:0016043,GO:0016201,GO:0022008,GO:0022610,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0040011,GO:0042221,GO:0042330,GO:0048468,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0050919,GO:0061564,GO:0071840,GO:0097485,GO:0098609,GO:0098742,GO:0120036,GO:0120039			S	Ig_2(PF13895.13);Ig_3(PF13927.13);V-set(PF07686.24);ig(PF00047.32)
TRINITY_DN184703_c1_g1_i4.p1	True	True	1.0	25	SP(Sec/SPI)	0		XP_054272058.1	XP_054272058.1 protein obstructor-E-like [Macroste	68.4	1.08e-126	Macrosteles quadrilineatus	chitin binding. It is involved in the biological process described with chitin metabolic process	GO:0000003,GO:0000278,GO:0000281,GO:0000910,GO:0003006,GO:0003674,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005623,GO:0007049,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0008061,GO:0008144,GO:0008150,GO:0009653,GO:0009790,GO:0009792,GO:0009987,GO:0010564,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0030154,GO:0030312,GO:0030703,GO:0032465,GO:0032501,GO:0032502,GO:0032504,GO:0044421,GO:0044464,GO:0044703,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051301,GO:0051302,GO:0051704,GO:0051726,GO:0061640,GO:0065007,GO:0071944,GO:0097367,GO:0098595,GO:1903047			S	CBM_14(PF01607.30)
TRINITY_DN232950_c0_g1_i1.p1	True	True	1.0	31	SP(Sec/SPI)	0		XP_046662389.1	XP_046662389.1 ejaculatory bulb-specific protein 3	56.0	3.80e-42	Homalodisca vitripennis	Ejaculatory bulb-specific protein 3-like	GO:0000003,GO:0005575,GO:0005576,GO:0007275,GO:0007552,GO:0007610,GO:0008150,GO:0009605,GO:0009607,GO:0009615,GO:0019098,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0043207,GO:0045297,GO:0048609,GO:0048856,GO:0050896,GO:0051704,GO:0051707	ko:K15127		S	OS-D(PF03392.19)
TRINITY_DN24783_c2_g1_i8.p1	True	True	1.0	58	SP(Sec/SPI)	0		XP_046670856.1	XP_046670856.1 extensin-like isoform X3 [Homalodis	53.8	1.46e-93	Homalodisca vitripennis	Structural constituent of cuticle				S	
TRINITY_DN8298_c0_g1_i2.p1	True	True	1.0	25	SP(Sec/SPI)	0		XP_039294328.1	XP_039294328.1 pupal cuticle protein 36a isoform X	61.9	2.62e-54	Nilaparvata lugens	Insect cuticle protein				S	Chitin_bind_4(PF00379.30)
